INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
1946,T,251213,160350,59.1142420N,18.1086353E,23,33.1,329
1947,T,251213,160350,59.1142420N,18.1086353E,23,33.1,329
1948,T,251213,160352,59.1143803N,18.1084737E,23,32.7,330
1949,T,251213,160353,59.1144465N,18.1083886E,23,32.4,326
1950,T,251213,160354,59.1145148N,18.1083052E,24,32.2,328
1951,T,251213,160355,59.1145845N,18.1082295E,24,32.0,331
1952,T,251213,160356,59.1146489N,18.1081600E,24,31.8,330
1953,T,251213,160357,59.1147181N,18.1080863E,25,31.6,330
1954,T,251213,160358,59.1147834N,18.1080162E,25,31.4,329
1955,T,251213,160359,59.1148533N,18.1079396E,25,31.1,329
1956,T,251213,160400,59.1149206N,18.1078644E,25,30.7,329
1957,T,251213,160401,59.1149853N,18.1077939E,26,30.3,330
1958,T,251213,160402,59.1150512N,18.1077265E,26,30.0,329
1959,T,251213,160403,59.1151136N,18.1076581E,26,29.4,329
1960,T,251213,160404,59.1151750N,18.1075910E,26,28.8,330
1961,T,251213,160405,59.1152327N,18.1075233E,26,28.3,330
1962,T,251213,160406,59.1152881N,18.1074606E,26,27.5,329
1963,T,251213,160407,59.1153427N,18.1074011E,26,26.6,329
1964,T,251213,160408,59.1153899N,18.1073464E,26,25.3,329
1965,T,251213,160409,59.1154352N,18.1072965E,26,23.7,329
1966,T,251213,160410,59.1154768N,18.1072511E,26,22.4,329
1967,T,251213,160411,59.1155169N,18.1072089E,27,20.9,329
1968,T,251213,160412,59.1155524N,18.1071720E,27,19.2,330
1969,T,251213,160413,59.1155871N,18.1071534E,27,17.7,342
1970,T,251213,160414,59.1156129N,18.1071432E,27,15.3,351
1971,T,251213,160415,59.1156363N,18.1071436E,27,13.3,6
1972,T,251213,160416,59.1156573N,18.1071667E,26,12.4,24
1973,T,251213,160417,59.1156860N,18.1071937E,27,12.4,58
1974,T,251213,160418,59.1157029N,18.1072522E,27,12.5,60
1975,T,251213,160419,59.1157214N,18.1073225E,26,14.2,62
1976,T,251213,160420,59.1157423N,18.1073991E,27,15.7,62
1977,T,251213,160421,59.1157656N,18.1074814E,27,17.4,61
1978,T,251213,160422,59.1157906N,18.1075682E,27,18.8,60
1979,T,251213,160423,59.1158175N,18.1076570E,27,20.0,60
1980,T,251213,160424,59.1158440N,18.1077493E,27,20.7,60
1981,T,251213,160425,59.1158710N,18.1078441E,27,21.2,61
1982,T,251213,160426,59.1158975N,18.1079385E,27,21.6,61
1983,T,251213,160427,59.1159222N,18.1080321E,27,21.8,61
1984,T,251213,160428,59.1159452N,18.1081231E,27,21.8,63
1985,T,251213,160429,59.1159702N,18.1082193E,27,21.8,63
1986,T,251213,160430,59.1159949N,18.1083186E,28,21.6,63
1987,T,251213,160431,59.1160168N,18.1084126E,27,21.2,63
1988,T,251213,160432,59.1160392N,18.1085028E,27,20.9,63
1989,T,251213,160433,59.1160557N,18.1085859E,28,20.0,65
1990,T,251213,160434,59.1160719N,18.1086663E,28,18.8,65
1991,T,251213,160435,59.1160860N,18.1087412E,28,17.5,71
1992,T,251213,160436,59.1160949N,18.1088110E,28,16.4,87
1993,T,251213,160437,59.1160906N,18.1088715E,27,15.3,117
1994,T,251213,160438,59.1160686N,18.1089258E,27,15.0,145
1995,T,251213,160439,59.1160311N,18.1089538E,28,14.8,150
1996,T,251213,160440,59.1159914N,18.1089824E,28,15.3,152
1997,T,251213,160441,59.1159542N,18.1090240E,28,16.4,148
1998,T,251213,160442,59.1159127N,18.1090710E,28,17.5,144
1999,T,251213,160443,59.1158736N,18.1091336E,27,18.8,141
2000,T,251213,160444,59.1158412N,18.1092023E,27,19.0,132
2001,T,251213,160445,59.1158115N,18.1092773E,27,19.0,126
2002,T,251213,160446,59.1157820N,18.1093523E,27,19.0,126
2003,T,251213,160447,59.1157530N,18.1094262E,27,19.0,126
2004,T,251213,160448,59.1157220N,18.1095023E,27,19.0,127
2005,T,251213,160449,59.1156927N,18.1095747E,27,18.8,127
2006,T,251213,160450,59.1156628N,18.1096456E,27,18.8,128
2007,T,251213,160451,59.1156336N,18.1097131E,27,18.7,127
2008,T,251213,160452,59.1156052N,18.1097807E,27,18.5,128
2009,T,251213,160453,59.1155771N,18.1098465E,27,18.3,128
2010,T,251213,160454,59.1155483N,18.1099075E,27,17.7,129
2011,T,251213,160455,59.1155229N,18.1099634E,27,16.8,129
2012,T,251213,160456,59.1154991N,18.1100080E,27,16.1,131
2013,T,251213,160457,59.1154748N,18.1100481E,27,15.1,135
2014,T,251213,160458,59.1154564N,18.1100882E,27,13.7,131
2015,T,251213,160459,59.1154408N,18.1101263E,27,12.2,119
2016,T,251213,160500,59.1154341N,18.1101613E,27,10.9,100
2017,T,251213,160501,59.1154357N,18.1101901E,27,9.4,82
2018,T,251213,160502,59.1154417N,18.1102157E,27,8.5,58
2019,T,251213,160503,59.1154500N,18.1102392E,27,7.9,52
